_id,airline,name,alias,iata,icao,active,country,base
56e9b497732b6122f87912bc,4163,Reed Aviation,,RAV,REED AVIATION,N,United Kingdom,MXL
56e9b497732b6122f87912bd,4164,Reef Air,,REF,REEF AIR,N,New Zealand,EBH
56e9b497732b6122f87912be,4165,Reem Air,V4,REK,REEM AIR,N,Kyrgyzstan,OLA
56e9b497732b6122f87912bf,4166,Reeve Aleutian Airways,,RVV,REEVE,N,United States,SRX
56e9b497732b6122f87912c0,4167,Regal Bahamas International Airways,,RBH,CALYPSO,N,Bahamas,MOF
56e9b497732b6122f87912c1,4168,Regency Airlines,,RGY,REGENCY,N,United States,STC
56e9b497732b6122f87912c2,4169,Regent Air,,RAH,REGENT,N,Canada,HKD
56e9b497732b6122f87912c3,4170,Regio Air,,RAG,GERMAN LINK,N,Germany,GSP
56e9b497732b6122f87912c4,4171,Region Air,,RGR,REGIONAIR,N,Canada,JST
56e9b497732b6122f87912c5,4172,Regional 1,,TSH,TRANSCANADA,N,Canada,TOF
56e9b497732b6122f87912c6,4173,Regional Air,,RIL,,N,Mauritania,KHQ
56e9b497732b6122f87912c7,4174,Regional Air Express,,REW,REGIONAL WINGS,N,Germany,KYA
56e9b497732b6122f87912c8,4175,Regional Air Lines,,RGL,MAROC REGIONAL,N,Morocco,BUR
56e9b497732b6122f87912c9,4176,Regional Air Services,,REG,REGIONAL SERVICES,N,Tanzania,MMK
56e9b497732b6122f87912ca,4177,Regional Airlines,FN,,,Y,Morocco,TME
56e9b497732b6122f87912cb,4178,Regional Express,ZL,RXA,REX,Y,Australia,EUN
56e9b497732b6122f87912cc,4179,Regional Geodata Air,,JJM,GEODATA,N,Spain,EAS
56e9b497732b6122f87912cd,4180,RegionsAir,3C,CEA,CORP-X,N,United States,INN
56e9b497732b6122f87912ce,4181,Reliance Aviation,,REL,RELIANCE AIR,N,United States,PMO
56e9b497732b6122f87912cf,4182,Reliant Airlines,,RLT,RELIANT,N,United States,VHM
56e9b497732b6122f87912d0,4183,Relief Transport Services,,RTS,RELIEF,N,United Kingdom,GTO
56e9b497732b6122f87912d1,4184,Renan,,RAN,RENAN,N,Moldova,OIT
56e9b497732b6122f87912d2,4185,Reno Air,QQ,ROA,RENO AIR,N,United States,ABQ
56e9b497732b6122f87912d3,4186,Renown Aviation,,RGS,RENOWN,N,United States,RDU
56e9b497732b6122f87912d4,4187,Republic Airlines,RW,RPA,BRICKYARD,Y,United States,NVI
56e9b497732b6122f87912d5,4188,Republic Express Airlines,RH,RPH,PUBLIC EXPRESS,Y,Indonesia,XMN
56e9b497732b6122f87912d6,4189,Republicair,,RBC,REPUBLICAIR,N,Mexico,FBM
56e9b497732b6122f87912d7,4190,Resort Air,,RST,RESORT AIR,N,United States,YZZ
56e9b497732b6122f87912d8,4191,Rhoades Aviation,,RDS,RHOADES EXPRESS,N,United States,GRZ
56e9b497732b6122f87912d9,4192,Riau Airlines,,RIU,RIAU AIR,N,Indonesia,BIR
56e9b497732b6122f87912da,4193,Rich International Airways,,RIA,RICHAIR,N,United States,RUR
56e9b497732b6122f87912db,4194,Richards Aviation,,RVC,RIVER CITY,N,United States,MUN
56e9b497732b6122f87912dc,4195,"Richardson's Airway",,RIC,RICHARDSON,N,United States,BFN
56e9b497732b6122f87912dd,4196,Richland Aviation,,RCA,RICHLAND,N,United States,IFJ
56e9b497732b6122f87912de,4197,Rick Lucas Helicopters,,HPR,HELIPRO,N,New Zealand,YIC
56e9b497732b6122f87912df,4198,Rico Linhas A,C7,RLE,RICO,N,Brazil,RCM
56e9b497732b6122f87912e0,4199,Ridder Avia,,RID,AKRID,N,Kazakhstan,BFI
56e9b497732b6122f87912e1,4200,Riga Airclub,,RAK,SPORT CLUB,N,Latvia,CLL
56e9b497732b6122f879180f,6557,Japan Air System,JD,JAS,Air System,Y,Japan,TRK
56e9b497732b6122f8791814,8434,Robin Hood Aviation,,RHA,Sherwood,N,Austria,PIP
56e9b497732b6122f8791818,8463,United Airways,4H,UBD,UNITED BANGLADESH,Y,Bangladesh,PMO
56e9b497732b6122f879181d,8745,Transavia France,TO,TVF,FRENCH SUN,Y,France,PUE
56e9b497732b6122f8791821,9225,NordWind Airlines,,NWS,NORDLAND,N,Russia,SJD
56e9b497732b6122f8791827,9343,Felix Airways,FU,FXX,,Y,Yemen,KWT
56e9b497732b6122f879182c,9626,MCA Airlines,,MCA,CALSON,Y,Sweden,INN
56e9b497732b6122f8791830,9798,LÍO Flugmennt,,LIO,,N,Iceland,YXC
56e9b497732b6122f8791834,9811,Wataniya Airways,,KW1,,Y,Kuwait,RAE
56e9b497732b6122f8791838,9784,Yangon Airways,HK,\N,Hotel Kilo,Y,Burma,UST
56e9b497732b6122f879183c,9833,Epic Holiday,FA,4AA,Epic,Y,United States,EMA
56e9b497732b6122f879183f,9840,JetWind,,JWW,Jetwind,N,United States,ARU
56e9b497732b6122f8791842,9859,German Air Force - FLB,,FLB,FLB,Y,Germany,XIY
56e9b497732b6122f8791845,10114,Line Blue,L8,LBL,Bluebird,Y,Germany,PYJ
56e9b497732b6122f8791846,10117,FlyLAL Charters,,LLC,,Y,Lithuania,CFS
56e9b497732b6122f879184b,10123,Texas Wings,TQ,TXW,TXW,Y,United States,VII
56e9b497732b6122f879184e,10224,Zz,ZZ,\N,,Y,Belgium,KOC
56e9b497732b6122f8791854,10372,Ciao Air,99,\N,,Y,Italy,DGT
56e9b497732b6122f8791857,10650,Pal airlines,5P,\N,,Y,Chile,LNY
56e9b497732b6122f879185b,10683,CanXplorer,C2,CAP,,Y,Canada,HKD
56e9b497732b6122f879185e,10738,AJT Air International,E9,\N,,N,Russia,TRK
56e9b497732b6122f8791863,10748,Locair,ZQ,LOC,LOCAIR,Y,United States,CBB
56e9b497732b6122f8791866,10776,Salmon Air,S6,\N,,Y,United States,ELL
56e9b497732b6122f8791869,10800,Star1 Airlines,V9,HCW,,Y,Lithuania,PCR
56e9b497732b6122f879186c,10929,TAN,T8,\N,,N,Argentina,YRL
56e9b497732b6122f879186f,10960,Island Spirit,IP,ISX,,Y,Iceland,EWR
56e9b497732b6122f8791872,11719,Southern Air Charter,,SOA,,Y,Bahamas,GTO
56e9b497732b6122f8791877,11732,Primera Air,PF,\N,PRIMERA,Y,Iceland,AOG
56e9b497732b6122f879187b,11761,VIP Ecuador,V6,\N,,Y,Ecuador,ULN
56e9b497732b6122f879187c,11762,Transportes Aereos Cielos Andinos,,NDN,ANDINOS,Y,Peru,YZF
56e9b497732b6122f879187d,11763,Peruvian Airlines,P9,\N,,Y,Peru,SCY
56e9b497732b6122f879187f,11767,Polar Airlines,ЯП,\N,,Y,Russia,VRN
56e9b497732b6122f8791880,11794,Catovair,OC,\N,CATOVAIR,Y,Mauritius,LSY
56e9b497732b6122f8791884,11802,CEIBA Intercontinental,,CEL,CEIBA LINE,Y,Equatorial Guinea,YZT
56e9b497732b6122f8791887,11806,"Compagnie Africaine d\\'Aviation",E9,\N,AFRICOMPANY,Y,Congo (Kinshasa),CEN
56e9b497732b6122f879188a,11813,EgyptAir Express,,MSE,EGYPTAIR EXPRESS,Y,Egypt,IBR
56e9b497732b6122f879188d,11816,KoralBlue Airlines,K7,KBR,KORAL BLUE,Y,Egypt,JER
56e9b497732b6122f8791890,11833,Sevenair,,SEN,SEVENAIR,Y,Tunisia,WXN
56e9b497732b6122f8791894,11839,Dana Air,DA,\N,DANACO,Y,Nigeria,PRH
56e9b497732b6122f8791896,11843,Med Airways,7Y,\N,FLYING CARPET,Y,Lebanon,KCG
56e9b497732b6122f879189a,11857,Royal Falcon,RL,RFJ,,Y,Jordan,ESU
56e9b497732b6122f879189c,11922,Worldways,WG,WGC,,N,Canada,LNV
56e9b497732b6122f879189f,11948,Viking Hellas,VQ,VKH,DELPHI,Y,Greece,CLJ
56e9b497732b6122f87918a2,11995,Euro Harmony,EH,EHM,,N,Portugal,OCC
56e9b497732b6122f87918a3,12960,Lugansk Airlines,L7,\N,ENTERPRISE LUHANSK,Y,Ukraine,XRY
56e9b497732b6122f87918a7,12975,Chongqing Airlines,OQ,CQN,CHONG QING,Y,China,GSP
56e9b497732b6122f87918aa,12990,Falcon Air (IH),IH,\N,,N,Sweden,AZI
56e9b497732b6122f87918ad,13076,OneChina,1C,1CH,,Y,China,BIS
56e9b497732b6122f87918b2,13107,Jagson Airlines,,JGN,JAGSON,Y,India,BKG
56e9b497732b6122f87918b5,13178,Strategic Airlines,VC,\N,,Y,Australia,DIR
56e9b497732b6122f87918b8,13188,Jupiter Airlines,,JPU,JUPITERAIR,Y,United Arab Emirates,CFR
56e9b497732b6122f87918c8,13389,South West Africa Territory Force,??,***,,N,Namibia,LUG
56e9b497732b6122f87918cb,13392,Flitestar,GM,===,,N,South Africa,GEA
56e9b497732b6122f87918cc,13394,Jayrow,"\\'","\\'\\",,Y,Australia,VGZ
56e9b497732b6122f87918cf,13398,Whitaker Air,^^,\N,,Y,Australia,JFK
56e9b497732b6122f87918d2,13704,KSY,KY,KSY,KSY,Y,Greece,SPP
56e9b497732b6122f87918d5,13781,88,47,VVN,,Y,Cyprus,MNL
56e9b497732b6122f87918d6,13815,LCM AIRLINES,LQ,LMM,,Y,Russia,TNC
56e9b497732b6122f87918d7,13838,Aero Brazil,BZ,BZL,,N,Brazil,TOL
56e9b497732b6122f87918d8,13899,Cambodia Angkor Air (K6),K6,\N,,Y,Cambodia,MEE
56e9b497732b6122f87918d9,13905,Skyline nepc,D5,\N,,N,India,MBI
56e9b497732b6122f87918dc,13734,SOCHI AIR,CQ,KOL,SLOW FROG,Y,Russia,BIR
56e9b497732b6122f87918df,13983,Azul,AD,AZU,,Y,Brazil,VDE
56e9b497732b6122f87918e4,14118,Genesis,GK,\N,,Y,Pakistan,CYF
56e9b497732b6122f87912e2,4201,Rijnmond Air Services,,RAZ,RIJNMOND,N,Netherland,PAT
56e9b497732b6122f87912e3,4202,Rikspolisstyrelsen,,POL,,N,Sweden,AKF
56e9b497732b6122f87912e4,4203,Rimrock Airlines,,RIM,RIMROCK,N,United States,KOK
56e9b497732b6122f87912e5,4204,Rio Air Express,,SKA,RIO EXPRESS,N,Brazil,NCU
56e9b497732b6122f87912e6,4205,Rio Airways,,REO,RIO,N,United States,PQI
56e9b497732b6122f87912e7,4206,Rio Grande Air,E2,GRN,GRANDE,N,United States,NVK
56e9b497732b6122f87912e8,4207,Rio Sul Servi,SL,RSL,RIO SUL,N,Brazil,HOG
56e9b497732b6122f87912e9,4208,River Ministries Air Charter,,RVM,RIVER,N,South Africa,SBZ
56e9b497732b6122f87912ea,4209,River State Government of Nigeria,,RGP,GARDEN CITY,N,Nigeria,TUO
56e9b497732b6122f87912eb,4210,Rivne Universal Avia,,UNR,RIVNE UNIVERSAL,N,Ukraine,LMM
56e9b497732b6122f87912ec,4211,Roadair Lines,,RDL,ROADAIR,N,Canada,TJA
56e9b497732b6122f87912ed,4212,Robinton Aero,,RBT,ROBIN,N,Dominican Republic,CKZ
56e9b497732b6122f87912ee,4213,Roblex Aviation,,ROX,ROBLEX,N,United States,KLU
56e9b497732b6122f87912ef,4214,Rockwell Collins Avionics,,RKW,ROCKWELL,N,United States,TAP
56e9b497732b6122f87912f0,4215,Rocky Mountain Airlines,,ROC,,N,Canada,ZAD
56e9b497732b6122f87912f1,4217,Rocky Mountain Holdings,,LIF,LIFECARE,N,United States,REN
56e9b497732b6122f87912f2,4218,Rodze Air,,RDZ,RODZE AIR,N,Nigeria,CUU
56e9b497732b6122f87912f3,4219,Rog-Air,,FAD,AIR FRONTIER,N,Canada,BRE
56e9b497732b6122f87912f4,4221,Rolls-Royce Limited,,RRL,MERLIN,N,United Kingdom,AHB
56e9b497732b6122f87912f5,4222,Rolls-Royce plc,,BTU,ROLLS,N,United Kingdom,PXU
56e9b497732b6122f87912f6,4223,Romanian Air Force,,ROF,ROMAF,N,Romania,LPA
56e9b497732b6122f87912f7,4224,Romavia,,RMV,AEROMAVIA,N,Romania,DEC
56e9b497732b6122f87912f8,4220,Rollright Aviation,,RRZ,ROLLRIGHT,N,United Kingdom,EMK
56e9b497732b6122f87912f9,4226,Roraima Airways,,ROR,RORAIMA,N,Guyana,UEL
56e9b497732b6122f87912fa,4227,Rosneft-Baltika,,RNB,ROSBALT,N,Russia,NVI
56e9b497732b6122f87912fb,4228,Ross Aviation,,NRG,ENERGY,N,United States,RAJ
56e9b497732b6122f87912fc,4216,Rocky Mountain Airways,,RMA,ROCKY MOUNTAIN,N,United States,SKK
56e9b497732b6122f87912fd,4225,Ronso,,RNS,RONSO,N,Mexico,LPL
56e9b497732b6122f87912fe,4229,Rossair,,RFS,,N,Australia,EWB
56e9b497732b6122f87912ff,4230,Rossair,,RSS,ROSS CHARTER,N,South Africa,KOI
56e9b497732b6122f8791300,4231,Rossair Europe,,ROS,CATCHER,N,Netherlands,GYA
56e9b497732b6122f8791301,4232,Rossiya,R4,,,Y,Russia,INU
56e9b497732b6122f8791302,4233,Roswell Airlines,,RAL,ROSWELL,N,United States,PNI
56e9b497732b6122f8791303,4234,Air Rarotonga,GZ,RAR,,Y,Cook Islands,GWT
56e9b497732b6122f8791304,4235,Rotatur,,RTR,ROTATUR,N,Brazil,ILR
56e9b497732b6122f8791305,4236,Rotormotion,,RKT,ROCKET,N,United Kingdom,YXH
56e9b497732b6122f8791306,4237,Rotterdam Jet Center,,JCR,ROTTERDAM JETCENTER,N,Netherlands,ALC
56e9b497732b6122f8791307,4238,Rover Airways International,,ROV,ROVERAIR,N,United States,IGR
56e9b497732b6122f8791308,4239,Rovos Air,,VOS,ROVOS,N,South Africa,NGE
56e9b497732b6122f8791309,4240,Royal Air Cargo,,RCG,ROYAL CARGO,N,South Africa,YPY
56e9b497732b6122f879130a,4241,Royal Air Force,RR,RFR,RAFAIR,N,United Kingdom,TIM
56e9b497732b6122f879130b,4242,Royal Air Force of Oman,RS,MJN,MAJAN,N,Oman,SPD
56e9b497732b6122f879130c,4243,Royal Air Force,,ACW,AIR CADET,N,United Kingdom,UEL
56e9b497732b6122f879130d,4244,Royal Air Force,,RRR,ASCOT,N,United Kingdom,PSR
56e9b497732b6122f879130e,4245,Royal Air Force,,RRF,KITTY,N,United Kingdom,DEC
56e9b497732b6122f879130f,4246,Royal Air Force,,SHF,VORTEX,N,United Kingdom,ORY
56e9b497732b6122f8791310,4247,Royal Air Freight,,RAX,AIR ROYAL,N,United States,FDH
56e9b497732b6122f8791311,4248,Royal Air Maroc,AT,RAM,ROYALAIR MAROC,Y,Morocco,SRG
56e9b497732b6122f8791312,4249,Royal Airlines,R0,RPK,ROYAL PAKISTAN,N,Pakistan,CLY
56e9b497732b6122f8791313,4250,Royal American Airways,,RLM,ROYAL AMERICAN,N,United States,REX
56e9b497732b6122f8791314,4251,Royal Aruban Airline,V5,RYL,ROYAL ARUBAN,N,Aruba,KEP
56e9b497732b6122f8791315,4252,Royal Australian Air Force,,ASY,AUSSIE,N,Australia,ISP
56e9b497732b6122f8791316,4254,Royal Bahrain Airlines,,RYB,ROYAL BAHRAIN,N,Bahrain,PWQ
56e9b497732b6122f8791317,4253,Royal Aviation Express,,RXP,ROY EXPRESS,N,Canada,PLO
56e9b497732b6122f8791318,4255,Royal Brunei Airlines,BI,RBA,BRUNEI,Y,Brunei,OZZ
56e9b497732b6122f8791319,4256,Royal Daisy Airlines,,KDR,DARLINES,N,Uganda,DAV
56e9b497732b6122f879131a,4257,Royal Ghanaian Airlines,,RGA,ROYAL GHANA,N,Ghana,ATL
56e9b497732b6122f879131b,4258,Royal Jet,,ROJ,ROYALJET,N,United Arab Emirates,GRP
56e9b497732b6122f879131c,4259,Royal Jordanian,RJ,RJA,JORDANIAN,Y,Jordan,MSJ
56e9b497732b6122f879131d,4260,Royal Jordanian Air Force,,RJZ,JORDAN AIR FORCE,N,Jordan,VLS
56e9b497732b6122f879131e,4261,Royal Khmer Airlines,RK,RKH,KHMER AIR,N,Cambodia,MBS
56e9b497732b6122f879131f,4262,Royal Malaysian Air Force,,RMF,ANGKASA,N,Malaysia,SML
56e9b497732b6122f8791320,4263,Royal Navy,,NVY,NAVY,N,United Kingdom,NLG
56e9b497732b6122f8791321,4264,Royal Nepal Airlines,RA,RNA,ROYAL NEPAL,Y,Nepal,SKT
56e9b497732b6122f87918e7,14620,Domenican Airlines,D1,MDO,Domenican,Y,Dominican Republic,IBZ
56e9b497732b6122f87918ea,14728,Air Ops,CR,\N,,N,Sweden,ESM
56e9b497732b6122f87918ef,15814,UTair-Express,UR,\N,,Y,Russia,IXE
56e9b497732b6122f87918f2,15887,CBM America,,XBM,AIRMAX,Y,United States,KKA
56e9b497732b6122f87918f5,15930,Airlink (SAA),4Z,\N,,Y,South Africa,HGH
56e9b497732b6122f87918f8,15975,Black Stallion Airways,BZ,BSA,Stallion,Y,United States,MUC
56e9b497732b6122f87918fb,15989,TransBrasil Airlines,TH,THS,,Y,Brazil,MPN
56e9b497732b6122f87918ff,15953,JobAir,3B,\N,,Y,Czech Republic,AEP
56e9b497732b6122f8791910,16150,TransHolding System,YO,TYS,,Y,Brazil,BJR
56e9b497732b6122f8791911,16151,CCML Airlines,CB,CCC,,Y,Colombia,HIR
56e9b497732b6122f8791912,16197,Air Charter International,SF,\N,,N,France,VKT
56e9b497732b6122f8791913,16198,Small Planet Airlines,,ELC,,Y,Lithuania,MGT
56e9b497732b6122f8791916,16261,CB Airways UK ( Interliging Flights ),1F,CIF,,Y,United Kingdom,HFT
56e9b497732b6122f8791917,16262,Fly Colombia ( Interliging Flights ),3F,3FF,,Y,Colombia,HUS
56e9b497732b6122f8791918,16264,Trans Pas Air,T6,TP6,,Y,United States,SUV
56e9b497732b6122f8791919,16273,KMV,МИ,\N,Air Minvody,Y,Russia,SXI
56e9b497732b6122f879191a,16323,Himalayan Airlines,HC,HYM,Himalayan,Y,Nepal,SIP
56e9b497732b6122f879191b,16327,Indya Airline Group,G1,IG1,Indya1,Y,India,PTY
56e9b497732b6122f879191c,16329,Sunwing,WG,\N,sunwing,Y,Canada,BRW
56e9b497732b6122f879191d,16358,Turkish Wings Domestic,,TWD,TWD,Y,Turkey,MPA
56e9b497732b6122f879191e,16359,Japan Regio,ZX,ZXY,,Y,Japan,POZ
56e9b497732b6122f8791924,16409,Nihon.jet connect,,NX1,,Y,Kyrgyzstan,ABT
56e9b497732b6122f8791928,16475,TUR Avrupa Hava YollarÄ±,YI,\N,TurAvrupa,N,Turkey,ODY
56e9b497732b6122f8791929,16507,LSM International ,II,UWW,moose,Y,Russia,KDU
56e9b497732b6122f879192a,16508,Baikotovitchestrian Airlines ,BU,BUU,,Y,American Samoa,KUS
56e9b497732b6122f879192d,16570,Zimbabwean Airlines,Z7,\N,,N,Zimbabwe,CIT
56e9b497732b6122f8791950,16825,Pacific Express,VB,\N,,N,United States,THR
56e9b497732b6122f8791951,16826,Whitejets,,WTJ,WHITEJET,Y,Brazil,BNB
56e9b497732b6122f8791952,16837,VickJet,KT,VKJ,Vickjet,Y,France,GSO
56e9b497732b6122f8791953,16844,BVI Airways,XV,\N,,Y,British Virgin Islands,ZEL
56e9b497732b6122f8791954,16858,Hamburg Airways,,HAY,,Y,Germany,AAN
56e9b497732b6122f8791955,16860,"Salsa d\\'Haiti",SO,SLC,SALSA,Y,Haiti,PRN
56e9b497732b6122f8791956,16867,Zambezi Airlines (ZMA),ZJ,\N,,Y,Zambia,JRO
56e9b497732b6122f879197a,17563,XOJET,,XOJ,,Y,United States,HIR
56e9b497732b6122f879197b,17568,Dexter (DXT),,DXT,Dexter,N,Russia,PLS
56e9b497732b6122f879197c,17571,Sky Wing Pacific,C7,CR7,,Y,South Korea,TQA
56e9b497732b6122f879197d,17572,Bateleur Air,,BEU,,Y,South Africa,PPS
56e9b497732b6122f879197e,17574,Air Indus,PP,AI0,AIPL,Y,Pakistan,SCT
56e9b497732b6122f8791983,17630,Orbit Atlantic Airways,,OAN,,Y,United States,FKB
56e9b497732b6122f8791984,17658,Volotea,,VOO,Volotea,Y,Spain,PIH
56e9b497732b6122f8791985,17666,Go Fly (United Kingdom),,GOE,Go Flight,N,United Kingdom,TLL
56e9b497732b6122f8791986,17675,Peach Aviation,MM,\N,Air Peach,Y,Japan,CXI
56e9b497732b6122f8791987,17694,Helitt Líneas Aéreas,,HTH,,Y,Spain,SNP
56e9b497732b6122f8791988,17750,Aviabus,U1,ABI,,Y,Russia,KVX
56e9b497732b6122f8791989,17695,Russia State Transport,,RSD,STATE AERO,Y,Russia,LPS
56e9b497732b6122f879198c,17786,Korongo Airlines,ZC,KGO,KORONGO,Y,Congo (Kinshasa),SAE
56e9b497732b6122f879198d,17822,Pelangi ,9P,\N,,N,Malaysia,PPG
56e9b497732b6122f879198e,17841,Aws express,B0,666,aws,Y,United States,KEP
56e9b497732b6122f879198f,17859,Southjet,76,SJS,,Y,United States,ROW
56e9b497732b6122f8791990,17726,Malaysia Wings,,MWI,MWI,Y,Malaysia,TIM
56e9b497732b6122f8791991,17860,Southjet connect,77,ZCS,,Y,United States,UEL
56e9b497732b6122f8791998,17891,Scoot,TZ,SCO,,Y,Singapore,NHV
56e9b497732b6122f8791999,17893,Starling Airlines Spain,SX,STS,STARLING,N,Spain,ART
56e9b497732b6122f879199c,17911,China Northwest Airlines (WH),WH,\N,,Y,China,VAN
56e9b497732b6122f87919a1,17989,Air Alps Aviation (A6),A6,\N,ALPAV,Y,Austria,NTG
56e9b497732b6122f87919a4,18083,RusJet,,RSJ,,Y,Russia,MYU
56e9b497732b6122f87919ac,18239,Yellowtail,YE,YEL,,Y,United States,LSE
56e9b497732b6122f87919ad,18241,Royal Airways,KG,RAW,RAW,Y,United States,AIT
56e9b497732b6122f87919b1,18476,Air KBZ,,KBZ,Air KBZ,Y,Burma,SXK
56e9b497732b6122f87919b4,18529,T.J. Air,TJ,TJA,T.J. Air,Y,United States,KWK
56e9b497732b6122f87919b7,18553,Maastricht Airlines,W2,\N,,Y,Netherlands,BJR
56e9b497732b6122f87919b9,18617,Euro Jet,24,\N,,Y,Germany,DZA
56e9b497732b6122f87919bc,18637,AirOne Atlantic,0,AO1,,N,Slovakia,KRF
56e9b497732b6122f87919bf,18672,East Horizon,,EHN,EAST HORIZON,Y,Afghanistan,KWT
56e9b497732b6122f8791322,4265,Royal Netherland Navy,,NRN,NETHERLANDS NAVY,N,Netherlands,NAT
56e9b497732b6122f8791323,4266,Royal Netherlands Air Force,,NAF,NETHERLANDS AIR FORCE,N,Netherlands,TXK
56e9b497732b6122f8791324,4267,Royal New Zealand Air Force,,KIW,KIWI,N,New Zealand,QUB
56e9b497732b6122f8791325,4268,Royal Norwegian Air Force,,NOW,NORWEGIAN,N,Norway,FSZ
56e9b497732b6122f8791326,4269,Royal Oman Police,,ROP,,N,Oman,DLC
56e9b497732b6122f8791327,4270,Royal Phnom Penh Airways,,PPW,PHNOM-PENH AIR,Y,Cambodia,AEB
56e9b497732b6122f8791328,4271,Royal Rwanda Airlines,,RRA,ROYAL RWANDA,N,Rwanda,LRR
56e9b497732b6122f8791329,4272,Royal Saudi Air Force,,RSF,ARSAF,N,Saudi Arabia,PIR
56e9b497732b6122f879132a,4273,Royal Sky,,RYS,ROYAL SKY,N,Thailand,MDW
56e9b497732b6122f879132b,4274,Royal Swazi National Airways,,RSN,SWAZI NATIONAL,N,Swaziland,AZO
56e9b497732b6122f879132c,4276,Royal West Airlines,,RWE,ROYAL WEST,N,United States,KVL
56e9b497732b6122f879132d,4275,Royal Tongan Airlines,WR,HRH,TONGA ROYAL,N,Tonga,PVA
56e9b497732b6122f879132e,4277,Rubystar,,RSB,RUBYSTAR,N,Belarus,STI
56e9b497732b6122f879132f,4278,Rumugu Air & Space Nigeria,,RMG,RUMUGU AIR,N,Nigeria,YYR
56e9b497732b6122f8791330,4279,Rusaero,,RUR,,N,Russia,YXP
56e9b497732b6122f8791331,4280,Rusaero,,KLE,,N,Russia,OKC
56e9b497732b6122f8791332,4281,Rusair JSAC,,CGI,CGI-RUSAIR,N,Russia,AUS
56e9b497732b6122f8791333,4282,Rusich-T,,RUH,,N,Russia,NYM
56e9b497732b6122f8791334,4283,Rusline,,RLU,RUSLINE AIR,Y,Russia,RIX
56e9b497732b6122f8791335,4284,Russian Aircraft Corporation-MiG,,MIG,MIG AVIA,N,Russia,TGJ
56e9b497732b6122f8791336,4285,Russian Federation Air Force,,RFF,RUSSIAN AIRFORCE,N,Russia,HSL
56e9b497732b6122f8791337,4286,Russian Sky Airlines,P7,ESL,RADUGA,N,Russia,THD
56e9b497732b6122f8791338,4287,Rusuertol,,RUZ,ROSTUERTOL,N,Russia,LAS
56e9b497732b6122f8791339,4288,Rutas Aereas,,RUC,RUTACA,N,Venezuela,WHK
56e9b497732b6122f879133a,4289,Rutland Aviation,,RND,RUTLAND,N,United Kingdom,VBV
56e9b497732b6122f879133b,4290,Rwanda Airlines,,RUA,,N,Rwanda,RNS
56e9b497732b6122f879133c,4291,Rwanda Airways,,RWA,,N,Rwanda,CVM
56e9b497732b6122f879133d,4292,Rwandair Express,WB,RWD,RWANDAIR,Y,Rwanda,IWJ
56e9b497732b6122f879133e,4293,Ryan Air Service,,RCT,ARCTIC TRANPORT,N,United States,BMI
56e9b497732b6122f879133f,4294,Ryan Air Services,,RYA,RYAN AIR,Y,United States,PVK
56e9b497732b6122f8791340,4296,Ryanair,FR,RYR,RYANAIR,Y,Ireland,PDA
56e9b497732b6122f8791341,4295,Ryan International Airlines,RD,RYN,RYAN INTERNATIONAL,Y,United States,PAV
56e9b497732b6122f8791342,4297,Ryazan State Air Enterprise,,RYZ,RYAZAN AIR,N,Russia,ATT
56e9b497732b6122f8791343,4299,Régional,YS,RAE,REGIONAL EUROPE,Y,France,GFN
56e9b497732b6122f8791344,4298,Rynes Aviation,,RAA,RYNES AVIATION,N,United States,CCJ
56e9b497732b6122f8791345,4303,State Air Company Berkut,,BEC,,N,Kazakhstan,MLH
56e9b497732b6122f8791346,4304,SATA International,S4,RZO,AIR AZORES,Y,Portugal,NER
56e9b497732b6122f8791347,4302,South Asian Airlines,,BDS,SOUTH ASIAN,N,Bangladesh,YHD
56e9b497732b6122f8791348,4305,South African Airways,SA,SAA,SPRINGBOK,Y,South Africa,BDJ
56e9b497732b6122f8791349,4306,Sky Way Air,,SAB,SKY WORKER,N,Kyrgyzstan,PBG
56e9b497732b6122f879134a,4307,SASCO Airlines,,SAC,SASCO,N,Sudan,XBJ
56e9b497732b6122f879134b,4308,Republic of Singapore Air Force,,SAF,SINGA,N,Singapore,VQS
56e9b497732b6122f879134c,4309,SOS Flygambulans,,SAG,MEDICAL AIR,N,Sweden,TTT
56e9b497732b6122f879134d,4310,Sayakhat Airlines,,SAH,SAYAKHAT,N,Kazakhstan,CIJ
56e9b497732b6122f879134e,4311,Shaheen Air International,NL,SAI,SHAHEEN AIR,Y,Pakistan,THD
56e9b497732b6122f879134f,4312,Golden Eagle Air Services (FAA),,SAJ,SAJEN,N,Canada,HGH
56e9b497732b6122f8791350,4313,Red Arrows Display Squadron,,SAK,RED ARROWS,N,United Kingdom,PUW
56e9b497732b6122f8791351,4314,SAM Colombia,MM,SAM,SAM,N,Colombia,TTT
56e9b497732b6122f8791352,4315,Servicios Aereos Nacionales (SAN),,SAN,AEREOS,N,Ecuador,FRE
56e9b497732b6122f8791353,4316,Sahel Aviation Service,,SAO,SAVSER,N,Mali,FAY
56e9b497732b6122f8791354,4317,Secretaria de Marina,,ANX,SECRETARIA DEMARINA,N,Mexico,KIM
56e9b497732b6122f8791355,4318,Springbank Aviation,,SAQ,SPRINGBANK,N,Canada,KHV
56e9b497732b6122f8791356,4319,Scandinavian Airlines System,SK,SAS,SCANDINAVIAN,Y,Sweden,JMU
56e9b497732b6122f8791357,4320,Samal Air,,SAV,,N,Kazakhstan,CHC
